timestamp,hour,day_of_week,is_raining,rain_intensity,temperature,wind_speed,visibility,revenue_per_min,trip_duration,wait_time,utilization_rate,daily_earnings,positioning_efficiency,ai_prediction_lead_time,ai_confidence_score,prediction_accuracy,operation_type
2024-06-07 09:50:00,9,4,False,0.0,21.1,2.1,18.3,82.03,28.5,4.4,83.7,41190,0.93,173.7,0.93,0.92,ai_enhanced
2024-06-01 06:51:00,6,5,False,0.0,33.8,17.8,17.6,66.95,28.5,3.9,81.0,32519,0.9,162.5,0.92,0.92,ai_enhanced
2024-06-10 11:02:00,11,0,False,0.0,7.1,3.0,16.6,47.51,28.5,4.3,77.6,22111,0.87,71.8,0.83,0.92,ai_enhanced
2024-06-05 10:52:00,10,2,False,0.0,18.8,5.9,10.8,50.02,28.5,4.6,81.7,24506,0.91,86.0,0.86,0.92,ai_enhanced
2024-06-04 04:15:00,4,1,False,0.0,25.0,4.7,4.9,49.52,28.5,4.1,80.8,24015,0.9,101.3,0.86,0.92,ai_enhanced
2024-06-17 20:48:00,20,0,False,0.0,20.1,9.5,5.5,51.6,28.5,4.3,84.2,26082,0.94,92.9,0.92,0.92,ai_enhanced
2024-06-16 06:51:00,6,6,False,0.0,18.6,1.4,20.0,63.73,28.5,4.0,77.1,29467,0.86,153.2,0.88,0.92,ai_enhanced
2024-06-11 17:34:00,17,1,False,0.0,9.2,1.0,7.8,82.78,28.5,4.0,84.5,41944,0.94,116.3,0.78,0.92,ai_enhanced
2024-06-15 10:20:00,10,5,True,2.84,16.6,8.5,9.0,226.99,33.0,5.7,90.2,122788,0.91,158.7,0.85,0.87,ai_enhanced
2024-06-22 14:15:00,14,5,False,0.0,10.7,4.1,12.4,64.39,28.5,4.6,77.9,30083,0.87,85.4,0.89,0.92,ai_enhanced
2024-06-10 08:27:00,8,0,False,0.0,20.2,3.6,11.4,78.33,28.5,4.4,79.9,37557,0.89,81.8,0.85,0.92,ai_enhanced
2024-06-29 22:42:00,22,5,False,0.0,23.9,3.6,12.6,63.54,28.5,3.8,76.8,29294,0.86,134.7,0.91,0.92,ai_enhanced
2024-06-03 00:39:00,0,0,False,0.0,29.1,5.5,10.3,48.26,28.5,4.1,78.8,22807,0.88,65.1,0.95,0.92,ai_enhanced
2024-06-01 10:22:00,10,5,False,0.0,13.4,5.8,11.6,69.41,28.5,4.0,83.9,34947,0.94,158.4,0.78,0.92,ai_enhanced
2024-06-02 23:55:00,23,6,False,0.0,21.0,10.0,13.3,65.07,28.5,4.0,78.7,30714,0.88,86.0,0.9,0.92,ai_enhanced
2024-06-29 15:42:00,15,5,False,0.0,24.9,11.2,13.8,69.51,28.5,4.1,84.0,35055,0.94,135.1,0.92,0.92,ai_enhanced
2024-06-17 17:23:00,17,0,True,1.27,30.2,1.6,6.7,275.55,32.1,5.3,92.3,152667,0.93,174.3,0.8,0.87,ai_enhanced
2024-06-27 02:35:00,2,3,False,0.0,25.7,0.1,20.0,50.31,28.5,4.4,82.1,24794,0.92,99.7,0.78,0.92,ai_enhanced
2024-06-13 09:55:00,9,3,True,1.62,33.9,14.2,1.6,260.45,32.3,5.4,87.3,136397,0.88,156.3,0.93,0.87,ai_enhanced
2024-06-21 03:56:00,3,4,True,0.08,17.4,5.6,5.6,107.94,31.4,5.1,84.4,54660,0.89,176.7,0.84,0.87,ai_enhanced
2024-06-28 20:24:00,20,4,False,0.0,14.0,25.9,15.0,49.7,28.5,4.1,81.1,24187,0.9,112.8,0.81,0.92,ai_enhanced
2024-06-15 23:27:00,23,5,False,0.0,35.7,7.9,15.8,106.67,28.5,4.3,85.1,54484,0.92,134.6,0.87,0.92,ai_enhanced
2024-06-13 16:12:00,16,3,True,2.14,10.2,1.9,5.6,162.28,32.6,5.5,87.0,84720,0.88,169.9,0.9,0.87,ai_enhanced
2024-06-09 06:28:00,6,6,False,0.0,24.8,5.8,17.7,63.88,28.5,4.3,77.2,29602,0.86,118.3,0.75,0.92,ai_enhanced
2024-06-12 17:03:00,17,2,False,0.0,19.9,11.3,7.1,77.58,28.5,3.8,79.1,36844,0.88,157.1,0.91,0.92,ai_enhanced
2024-06-16 18:44:00,18,6,False,0.0,14.1,8.0,7.2,111.34,28.5,4.4,84.1,56214,0.94,144.7,0.75,0.92,ai_enhanced
2024-06-27 04:03:00,4,3,True,1.29,28.2,28.1,1.7,165.3,32.1,5.3,88.6,87906,0.9,136.1,0.88,0.87,ai_enhanced
2024-06-22 12:52:00,12,5,False,0.0,33.6,9.7,20.0,69.31,28.5,4.2,83.8,34852,0.93,177.1,0.76,0.92,ai_enhanced
2024-06-24 03:36:00,3,0,False,0.0,13.1,9.6,11.4,52.05,28.5,4.1,85.0,26531,0.95,166.2,0.8,0.92,ai_enhanced
2024-06-18 18:26:00,18,1,True,2.51,19.8,5.5,8.4,270.76,32.8,5.6,90.7,147410,0.92,163.9,0.78,0.87,ai_enhanced
2024-06-11 00:11:00,0,1,True,0.18,33.2,7.0,5.8,114.44,31.5,5.1,89.5,61437,0.94,119.7,0.92,0.87,ai_enhanced
2024-06-19 05:40:00,5,2,False,0.0,9.5,2.7,11.1,51.27,28.5,3.8,83.7,25740,0.93,61.9,0.92,0.92,ai_enhanced
2024-06-29 19:49:00,19,5,False,0.0,13.1,2.7,17.7,104.96,28.5,4.5,79.3,49953,0.88,145.0,0.93,0.92,ai_enhanced
2024-06-02 12:47:00,12,6,False,0.0,-3.7,17.0,11.9,104.48,28.5,4.2,83.4,52273,0.9,82.2,0.9,0.92,ai_enhanced
2024-06-01 19:08:00,19,5,False,0.0,22.2,5.9,14.8,104.72,28.5,4.4,79.1,49723,0.88,140.1,0.9,0.92,ai_enhanced
2024-06-13 09:31:00,9,3,False,0.0,38.0,18.2,20.0,118.46,28.5,4.3,79.8,56699,0.86,128.0,0.91,0.92,ai_enhanced
2024-06-24 21:09:00,21,0,False,0.0,17.8,2.4,8.4,49.04,28.5,4.6,80.1,23558,0.89,79.1,0.85,0.92,ai_enhanced
2024-06-07 04:09:00,4,4,False,0.0,19.7,2.3,18.2,51.36,28.5,4.4,83.8,25831,0.94,71.6,0.93,0.92,ai_enhanced
2024-06-27 15:52:00,15,3,False,0.0,31.1,22.4,6.4,50.47,28.5,4.2,82.4,24949,0.92,119.1,0.75,0.92,ai_enhanced
2024-06-16 12:36:00,12,6,False,0.0,28.3,6.1,15.6,63.92,28.5,4.0,77.3,29645,0.86,175.0,0.89,0.92,ai_enhanced
2024-06-09 04:47:00,4,6,False,0.0,25.2,0.6,14.4,65.22,28.5,4.2,78.9,30855,0.88,83.9,0.87,0.92,ai_enhanced
2024-06-25 15:47:00,15,1,False,0.0,7.4,0.8,15.6,50.1,28.5,4.3,81.8,24584,0.91,139.1,0.8,0.92,ai_enhanced
2024-06-25 03:07:00,3,1,False,0.0,19.2,8.9,20.0,51.22,28.5,4.4,83.6,25690,0.93,104.5,0.76,0.92,ai_enhanced
2024-06-14 21:01:00,21,4,False,0.0,13.1,2.9,20.0,49.85,28.5,4.2,81.4,24334,0.91,75.4,0.91,0.92,ai_enhanced
2024-06-02 13:00:00,13,6,True,1.76,35.7,1.5,8.7,384.52,32.4,5.4,95.0,219177,0.92,138.0,0.83,0.87,ai_enhanced
2024-06-25 23:57:00,23,1,False,0.0,14.2,7.7,11.4,49.38,28.5,4.5,80.6,23879,0.9,124.2,0.84,0.92,ai_enhanced
2024-06-11 01:31:00,1,1,True,0.13,30.2,2.1,5.1,104.97,31.4,5.1,82.1,51697,0.86,175.2,0.9,0.87,ai_enhanced
2024-06-06 15:11:00,15,3,False,0.0,35.0,3.4,9.3,73.94,28.5,4.1,79.7,35337,0.86,111.2,0.87,0.92,ai_enhanced
2024-06-07 04:53:00,4,4,False,0.0,32.2,18.1,15.5,49.74,28.5,3.9,81.2,24229,0.91,139.3,0.92,0.92,ai_enhanced
2024-06-26 10:08:00,10,2,True,10.61,13.8,13.1,4.6,253.54,37.4,7.3,95.0,144517,0.93,167.9,0.78,0.87,ai_enhanced
2024-06-04 17:39:00,17,1,False,0.0,28.8,0.9,18.2,77.78,28.5,4.1,79.4,37032,0.89,158.2,0.82,0.92,ai_enhanced
2024-06-04 09:54:00,9,1,False,0.0,18.9,2.8,9.8,75.56,28.5,4.6,77.1,34946,0.86,174.5,0.82,0.92,ai_enhanced
2024-06-29 07:19:00,7,5,False,0.0,21.4,14.2,15.3,110.36,28.5,3.9,83.4,55224,0.93,73.2,0.89,0.92,ai_enhanced
2024-06-28 04:09:00,4,4,True,6.44,16.5,20.4,9.5,256.52,35.0,6.4,95.0,146215,0.94,91.5,0.91,0.87,ai_enhanced
2024-06-18 10:01:00,10,1,False,0.0,20.1,0.8,7.6,46.7,28.5,4.5,76.2,21358,0.85,78.3,0.85,0.92,ai_enhanced
2024-06-12 09:22:00,9,2,False,0.0,22.2,3.0,10.7,75.77,28.5,4.5,77.3,35142,0.86,111.0,0.83,0.92,ai_enhanced
2024-06-13 03:44:00,3,3,False,0.0,22.2,0.7,13.4,48.79,28.5,4.3,79.6,23312,0.89,92.9,0.94,0.92,ai_enhanced
2024-06-21 03:40:00,3,4,False,0.0,25.4,5.0,10.9,48.92,28.5,3.8,79.9,23437,0.89,85.9,0.92,0.92,ai_enhanced
2024-06-09 11:24:00,11,6,False,0.0,33.1,9.7,16.9,65.44,28.5,4.1,79.1,31072,0.88,109.5,0.9,0.92,ai_enhanced
2024-06-04 01:33:00,1,1,False,0.0,24.8,6.1,12.0,51.25,28.5,4.3,83.7,25729,0.93,82.8,0.77,0.92,ai_enhanced
2024-06-22 23:13:00,23,5,False,0.0,0.5,26.2,19.2,103.02,28.5,4.0,82.2,50817,0.89,132.4,0.88,0.92,ai_enhanced
2024-06-20 13:05:00,13,3,True,4.54,22.1,0.7,6.9,161.98,33.9,6.0,86.9,84408,0.88,154.9,0.89,0.87,ai_enhanced
2024-06-28 00:06:00,0,4,False,0.0,30.4,1.3,16.6,49.7,28.5,4.4,81.1,24196,0.91,93.0,0.77,0.92,ai_enhanced
2024-06-15 22:50:00,22,5,False,0.0,19.7,7.5,13.9,65.1,28.5,4.2,78.7,30744,0.88,169.0,0.9,0.92,ai_enhanced
2024-06-06 15:31:00,15,3,False,0.0,15.9,0.7,13.6,48.28,28.5,4.4,78.8,22833,0.88,133.4,0.75,0.92,ai_enhanced
2024-06-13 13:28:00,13,3,False,0.0,8.0,12.1,10.7,52.1,28.5,4.3,85.1,26589,0.95,74.8,0.89,0.92,ai_enhanced
2024-06-13 04:23:00,4,3,True,3.54,24.8,4.3,9.1,157.25,33.4,5.8,84.3,79557,0.85,126.6,0.87,0.87,ai_enhanced
2024-06-08 07:07:00,7,5,False,0.0,29.9,7.3,15.7,109.97,28.5,4.4,83.1,54839,0.93,134.6,0.82,0.92,ai_enhanced
2024-06-08 10:12:00,10,5,True,0.92,22.8,1.7,6.3,139.47,31.9,5.3,80.8,67600,0.85,97.3,0.8,0.87,ai_enhanced
2024-06-18 04:49:00,4,1,False,0.0,14.6,4.4,14.2,52.08,28.5,4.2,85.0,26562,0.95,71.7,0.84,0.92,ai_enhanced
2024-06-04 04:24:00,4,1,False,0.0,29.7,1.5,17.8,50.04,28.5,4.5,81.7,24529,0.91,178.0,0.93,0.92,ai_enhanced
2024-06-08 03:12:00,3,5,False,0.0,21.7,3.4,19.6,63.75,28.5,4.4,77.1,29482,0.86,156.5,0.91,0.92,ai_enhanced
2024-06-01 00:25:00,0,5,False,0.0,31.8,3.6,20.0,67.03,28.5,4.6,81.1,32598,0.9,108.5,0.84,0.92,ai_enhanced
2024-06-05 16:08:00,16,2,False,0.0,23.4,7.6,13.4,48.13,28.5,4.6,78.6,22685,0.88,158.4,0.84,0.92,ai_enhanced
2024-06-05 08:39:00,8,2,False,0.0,15.7,2.6,10.4,77.72,28.5,3.9,79.3,36973,0.88,114.3,0.8,0.92,ai_enhanced
2024-06-17 01:25:00,1,0,False,0.0,19.6,13.8,18.1,51.14,28.5,4.2,83.5,25609,0.93,130.3,0.87,0.92,ai_enhanced
2024-06-17 17:50:00,17,0,False,0.0,22.9,6.5,20.0,77.3,28.5,4.4,78.9,36576,0.88,143.2,0.9,0.92,ai_enhanced
2024-06-15 17:48:00,17,5,True,1.33,5.0,7.2,7.4,370.64,32.1,5.3,92.0,204609,0.93,164.6,0.87,0.87,ai_enhanced
2024-06-13 12:30:00,12,3,False,0.0,11.1,0.1,15.4,47.64,28.5,4.3,77.8,22228,0.87,145.1,0.93,0.92,ai_enhanced
2024-06-11 02:43:00,2,1,False,0.0,17.7,1.2,20.0,47.21,28.5,4.4,77.1,21826,0.86,153.3,0.84,0.92,ai_enhanced
2024-06-04 03:09:00,3,1,True,5.88,16.3,6.8,7.5,252.61,34.7,6.3,95.0,143989,0.93,100.9,0.81,0.87,ai_enhanced
2024-06-06 03:25:00,3,3,False,0.0,25.7,2.6,20.0,46.78,28.5,3.9,76.4,21431,0.85,91.9,0.92,0.92,ai_enhanced
2024-06-16 14:45:00,14,6,False,0.0,29.4,0.4,8.2,63.35,28.5,3.8,76.6,29112,0.85,166.6,0.76,0.92,ai_enhanced
2024-06-03 02:36:00,2,0,True,1.25,1.7,5.1,2.4,266.27,32.1,5.3,90.8,145011,0.86,61.5,0.86,0.87,ai_enhanced
2024-06-27 05:33:00,5,3,False,0.0,21.0,11.6,19.8,49.01,28.5,4.0,80.0,23524,0.89,140.7,0.95,0.92,ai_enhanced
2024-06-30 09:29:00,9,6,False,0.0,26.1,8.3,17.4,104.29,28.5,4.6,78.8,49315,0.88,69.6,0.77,0.92,ai_enhanced
2024-06-05 15:16:00,15,2,True,2.0,8.9,10.0,8.3,169.67,32.5,5.5,91.0,92614,0.92,91.0,0.89,0.87,ai_enhanced
2024-06-17 17:21:00,17,0,False,0.0,33.3,1.4,0.5,82.56,28.5,4.6,84.2,41720,0.94,133.3,0.84,0.92,ai_enhanced
2024-06-24 06:00:00,6,0,True,1.38,26.7,1.1,8.5,175.14,32.1,5.4,93.9,98680,0.95,149.1,0.8,0.87,ai_enhanced
2024-06-05 14:18:00,14,2,False,0.0,7.3,8.1,13.8,48.24,28.5,4.4,78.7,22794,0.88,127.4,0.75,0.92,ai_enhanced
2024-06-24 01:49:00,1,0,True,0.7,23.0,11.3,11.2,112.99,31.8,5.2,88.3,59893,0.93,136.5,0.76,0.87,ai_enhanced
2024-06-10 18:08:00,18,0,False,0.0,25.0,8.1,15.0,79.39,28.5,4.3,81.0,38584,0.9,176.5,0.93,0.92,ai_enhanced
2024-06-07 19:17:00,19,4,False,0.0,14.9,13.5,16.9,81.67,28.5,4.5,83.3,40826,0.93,172.3,0.75,0.92,ai_enhanced
2024-06-03 17:52:00,17,0,False,0.0,45.5,6.6,14.3,129.75,28.5,4.5,87.4,68015,0.95,71.0,0.88,0.92,ai_enhanced
2024-06-05 13:31:00,13,2,False,0.0,18.7,0.8,17.1,51.68,28.5,4.2,84.4,26160,0.94,138.4,0.76,0.92,ai_enhanced
2024-06-16 03:48:00,3,6,False,0.0,8.5,2.4,20.0,66.5,28.5,4.5,80.4,32082,0.9,96.0,0.89,0.92,ai_enhanced
2024-06-19 01:17:00,1,2,True,0.5,9.7,20.6,5.3,111.39,31.7,5.2,87.1,58206,0.92,175.6,0.82,0.87,ai_enhanced
2024-06-10 13:56:00,13,0,True,1.76,16.0,16.1,5.7,166.02,32.4,5.4,89.0,88677,0.9,160.0,0.76,0.87,ai_enhanced
2024-06-14 18:22:00,18,4,False,0.0,26.4,3.0,16.2,77.32,28.5,4.6,78.9,36599,0.88,171.9,0.87,0.92,ai_enhanced
2024-06-07 00:51:00,0,4,True,0.02,34.4,10.9,1.8,104.59,31.4,5.1,81.8,51315,0.86,67.1,0.85,0.87,ai_enhanced
2024-06-20 12:50:00,12,3,False,0.0,37.1,7.3,13.8,77.55,28.5,3.9,83.6,38881,0.91,164.9,0.8,0.92,ai_enhanced
2024-06-13 02:12:00,2,3,False,0.0,21.1,18.2,14.7,48.4,28.5,4.3,79.0,22947,0.88,136.2,0.85,0.92,ai_enhanced
2024-06-20 08:31:00,8,3,False,0.0,14.8,18.6,15.3,78.9,28.5,3.9,80.5,38102,0.9,167.5,0.83,0.92,ai_enhanced
2024-06-09 05:58:00,5,6,False,0.0,23.8,1.7,20.0,65.77,28.5,4.4,79.5,31380,0.89,62.1,0.95,0.92,ai_enhanced
2024-06-26 13:46:00,13,2,False,0.0,23.8,2.8,5.5,47.09,28.5,3.9,76.9,21721,0.86,136.1,0.87,0.92,ai_enhanced
2024-06-17 21:30:00,21,0,False,0.0,20.3,8.4,3.4,47.55,28.5,4.6,77.6,22146,0.87,80.7,0.78,0.92,ai_enhanced
2024-06-03 13:42:00,13,0,True,1.17,16.3,5.5,9.9,164.71,32.0,5.3,88.3,87281,0.89,161.6,0.82,0.87,ai_enhanced
2024-06-01 20:40:00,20,5,False,0.0,27.1,14.5,17.5,65.72,28.5,3.9,79.5,31338,0.89,174.4,0.93,0.92,ai_enhanced
2024-06-24 10:57:00,10,0,True,2.83,18.4,30.0,5.5,162.7,33.0,5.7,87.2,85166,0.88,86.4,0.94,0.87,ai_enhanced
2024-06-06 22:11:00,22,3,True,7.09,13.5,3.4,6.3,255.12,35.4,6.6,95.0,145421,0.94,113.8,0.77,0.87,ai_enhanced
2024-06-07 22:30:00,22,4,False,0.0,20.2,1.6,6.6,50.27,28.5,4.5,82.1,24751,0.92,164.6,0.76,0.92,ai_enhanced
2024-06-16 07:23:00,7,6,False,0.0,31.4,2.5,9.9,112.54,28.5,4.2,85.1,57432,0.95,98.9,0.79,0.92,ai_enhanced
2024-06-04 14:13:00,14,1,False,0.0,16.7,5.9,10.6,51.07,28.5,4.0,83.4,25546,0.93,130.4,0.93,0.92,ai_enhanced
2024-06-28 23:09:00,23,4,False,0.0,25.8,1.2,11.1,47.44,28.5,3.8,77.4,22044,0.86,84.1,0.82,0.92,ai_enhanced
2024-06-23 16:45:00,16,6,False,0.0,34.4,3.3,10.4,69.63,28.5,4.4,84.2,35176,0.94,173.2,0.8,0.92,ai_enhanced
2024-06-03 08:27:00,8,0,False,0.0,22.2,6.7,14.8,79.44,28.5,3.8,81.1,38634,0.9,150.3,0.86,0.92,ai_enhanced
2024-06-08 02:38:00,2,5,False,0.0,20.6,6.6,6.4,65.83,28.5,4.0,79.6,31444,0.89,119.8,0.88,0.92,ai_enhanced
2024-06-19 20:27:00,20,2,False,0.0,32.9,1.3,7.4,50.22,28.5,4.3,82.0,24703,0.91,163.8,0.95,0.92,ai_enhanced
2024-06-13 09:40:00,9,3,False,0.0,37.1,1.9,20.0,116.53,28.5,3.9,78.5,54867,0.85,144.6,0.78,0.92,ai_enhanced
2024-06-02 06:28:00,6,6,True,0.55,5.8,0.7,7.6,140.6,31.7,5.2,81.4,68695,0.86,70.4,0.9,0.87,ai_enhanced
2024-06-21 13:07:00,13,4,True,8.91,17.8,6.0,5.1,243.36,36.4,6.9,92.6,135141,0.89,100.0,0.92,0.87,ai_enhanced
2024-06-01 10:17:00,10,5,False,0.0,27.9,3.0,20.0,68.89,28.5,4.2,83.3,34430,0.93,80.5,0.84,0.92,ai_enhanced
2024-06-20 06:58:00,6,3,False,0.0,13.9,0.5,20.0,46.7,28.5,4.0,76.2,21355,0.85,111.3,0.81,0.92,ai_enhanced
2024-06-17 11:58:00,11,0,True,2.47,17.4,4.2,4.4,168.07,32.8,5.6,90.1,90873,0.91,80.8,0.86,0.87,ai_enhanced
2024-06-09 12:40:00,12,6,True,4.46,27.7,2.3,7.0,233.65,33.9,6.0,92.8,130095,0.94,86.7,0.78,0.87,ai_enhanced
2024-06-27 06:31:00,6,3,False,0.0,40.7,0.1,9.1,78.17,28.5,3.8,84.2,39501,0.91,83.8,0.75,0.92,ai_enhanced
2024-06-19 18:30:00,18,2,False,0.0,19.7,14.0,11.3,78.34,28.5,4.3,79.9,37567,0.89,87.3,0.76,0.92,ai_enhanced
2024-06-22 21:05:00,21,5,False,0.0,18.7,4.2,9.4,63.03,28.5,4.4,76.2,28820,0.85,93.1,0.92,0.92,ai_enhanced
2024-06-30 16:06:00,16,6,False,0.0,29.7,16.0,20.0,63.78,28.5,4.0,77.1,29509,0.86,116.6,0.75,0.92,ai_enhanced
2024-06-11 07:07:00,7,1,True,3.13,16.2,14.8,5.1,254.3,33.1,5.7,85.2,130027,0.86,94.9,0.79,0.87,ai_enhanced
2024-06-13 04:34:00,4,3,False,0.0,18.4,9.5,12.4,46.74,28.5,4.5,76.3,21396,0.85,92.7,0.83,0.92,ai_enhanced
2024-06-09 07:02:00,7,6,False,0.0,-1.2,1.9,9.8,165.69,28.5,4.6,82.6,82161,0.9,87.0,0.93,0.92,ai_enhanced
2024-06-30 12:43:00,12,6,True,0.05,17.2,30.9,6.7,150.22,31.4,5.1,87.0,78418,0.92,67.2,0.79,0.87,ai_enhanced
2024-06-24 18:41:00,18,0,True,3.62,8.7,0.0,3.8,267.79,33.4,5.8,89.7,144189,0.91,177.5,0.77,0.87,ai_enhanced
2024-06-04 21:28:00,21,1,False,0.0,21.7,0.2,18.2,50.66,28.5,3.9,82.7,25137,0.92,66.8,0.9,0.92,ai_enhanced
2024-06-24 06:50:00,6,0,False,0.0,26.8,2.6,20.0,46.91,28.5,4.0,76.6,21556,0.85,138.9,0.94,0.92,ai_enhanced
2024-06-22 21:33:00,21,5,False,0.0,18.3,6.2,11.1,64.1,28.5,3.8,77.5,29811,0.86,156.0,0.87,0.92,ai_enhanced
2024-06-27 04:01:00,4,3,False,0.0,16.5,1.4,16.2,49.83,28.5,4.3,81.3,24323,0.91,167.2,0.89,0.92,ai_enhanced
2024-06-15 13:26:00,13,5,True,3.64,19.5,1.0,2.5,215.7,33.4,5.8,85.7,110881,0.87,104.2,0.81,0.87,ai_enhanced
2024-06-04 23:17:00,23,1,True,1.23,28.3,7.2,5.3,171.34,32.1,5.3,91.9,94453,0.93,117.2,0.76,0.87,ai_enhanced
2024-06-01 15:45:00,15,5,False,0.0,10.5,0.0,10.7,64.97,28.5,4.6,78.6,30621,0.88,170.2,0.8,0.92,ai_enhanced
2024-06-07 09:21:00,9,4,False,0.0,29.4,2.3,19.9,78.79,28.5,4.5,80.4,38002,0.9,81.0,0.9,0.92,ai_enhanced
2024-06-26 17:00:00,17,2,False,0.0,10.2,4.0,17.1,81.08,28.5,4.5,82.7,40242,0.92,82.1,0.92,0.92,ai_enhanced
2024-06-05 03:37:00,3,2,True,0.07,10.0,2.3,8.8,105.45,31.4,5.1,82.4,52165,0.87,102.0,0.93,0.87,ai_enhanced
2024-06-14 11:00:00,11,4,False,0.0,21.8,6.6,10.1,47.08,28.5,4.6,76.8,21707,0.86,118.6,0.75,0.92,ai_enhanced
2024-06-14 06:48:00,6,4,False,0.0,23.6,8.7,9.0,52.04,28.5,3.9,84.9,26526,0.95,139.7,0.87,0.92,ai_enhanced
2024-06-10 11:49:00,11,0,False,0.0,10.6,11.3,16.3,48.58,28.5,4.1,79.3,23115,0.88,113.5,0.94,0.92,ai_enhanced
2024-06-20 16:46:00,16,3,False,0.0,38.4,6.1,4.2,74.08,28.5,3.9,79.8,35475,0.86,95.2,0.79,0.92,ai_enhanced
2024-06-26 10:51:00,10,2,True,8.71,12.2,0.1,2.9,238.81,36.3,6.9,90.8,130128,0.88,83.9,0.77,0.87,ai_enhanced
2024-06-11 21:40:00,21,1,False,0.0,8.1,2.5,20.0,50.45,28.5,4.0,82.4,24931,0.92,142.6,0.93,0.92,ai_enhanced
2024-06-11 21:54:00,21,1,False,0.0,23.3,0.9,20.0,51.82,28.5,4.2,84.6,26302,0.94,102.0,0.81,0.92,ai_enhanced
2024-06-28 06:46:00,6,4,True,3.9,27.7,14.7,5.3,166.6,33.6,5.9,89.3,89291,0.9,79.1,0.92,0.87,ai_enhanced
2024-06-12 20:15:00,20,2,False,0.0,14.5,7.7,17.2,47.57,28.5,4.0,77.7,22166,0.87,76.3,0.9,0.92,ai_enhanced
2024-06-10 08:11:00,8,0,False,0.0,15.5,59.9,14.0,75.97,28.5,4.3,77.5,35326,0.86,131.9,0.79,0.92,ai_enhanced
2024-06-15 15:50:00,15,5,False,0.0,14.7,4.0,12.2,69.14,28.5,4.3,83.6,34685,0.93,72.4,0.85,0.92,ai_enhanced
2024-06-24 18:57:00,18,0,False,0.0,6.0,1.0,7.3,80.69,28.5,3.9,82.3,39851,0.92,170.5,0.91,0.92,ai_enhanced
2024-06-21 20:24:00,20,4,False,0.0,20.7,1.3,11.8,49.72,28.5,4.4,81.2,24215,0.91,161.8,0.86,0.92,ai_enhanced
2024-06-16 00:31:00,0,6,False,0.0,1.5,2.9,6.7,103.1,28.5,4.6,82.3,50897,0.89,65.6,0.93,0.92,ai_enhanced
2024-06-09 02:43:00,2,6,False,0.0,15.8,7.2,19.9,68.43,28.5,4.6,82.7,33973,0.92,68.6,0.78,0.92,ai_enhanced
2024-06-03 02:52:00,2,0,False,0.0,28.8,19.6,10.3,50.84,28.5,4.1,83.0,25316,0.93,73.3,0.9,0.92,ai_enhanced
2024-06-25 07:48:00,7,1,False,0.0,42.7,8.6,18.1,123.54,28.5,4.4,83.2,61657,0.9,61.4,0.81,0.92,ai_enhanced
2024-06-15 13:51:00,13,5,False,0.0,7.7,0.1,20.0,64.6,28.5,4.1,78.1,30277,0.87,93.7,0.95,0.92,ai_enhanced
2024-06-30 01:28:00,1,6,False,0.0,38.7,6.4,15.0,100.87,28.5,4.1,80.5,48719,0.87,125.2,0.8,0.92,ai_enhanced
2024-06-11 00:03:00,0,1,False,0.0,23.2,2.0,13.1,49.56,28.5,4.3,80.9,24053,0.9,89.6,0.85,0.92,ai_enhanced
2024-06-09 00:27:00,0,6,True,3.57,20.7,0.8,0.5,212.16,33.4,5.8,84.3,107269,0.85,115.5,0.87,0.87,ai_enhanced
2024-06-06 23:17:00,23,3,True,9.39,17.8,7.2,11.2,241.02,36.7,7.0,91.7,132552,0.88,169.7,0.8,0.87,ai_enhanced
2024-06-09 02:39:00,2,6,False,0.0,29.1,0.4,13.1,64.87,28.5,4.6,78.4,30531,0.88,103.0,0.83,0.92,ai_enhanced
2024-06-25 13:24:00,13,1,False,0.0,11.2,11.5,6.7,49.07,28.5,4.5,80.1,23579,0.89,163.6,0.86,0.92,ai_enhanced
2024-06-14 17:32:00,17,4,True,0.42,15.4,0.7,5.7,178.27,31.6,5.1,87.1,93185,0.92,63.0,0.92,0.87,ai_enhanced
2024-06-06 13:44:00,13,3,True,1.31,15.0,11.6,6.0,161.1,32.1,5.3,86.4,83495,0.87,81.2,0.82,0.87,ai_enhanced
2024-06-18 18:50:00,18,1,False,0.0,13.8,2.2,14.5,80.09,28.5,3.8,81.7,39263,0.91,160.1,0.91,0.92,ai_enhanced
2024-06-18 08:59:00,8,1,False,0.0,20.5,8.9,14.0,80.18,28.5,4.3,81.8,39354,0.91,130.2,0.93,0.92,ai_enhanced
2024-06-11 07:28:00,7,1,False,0.0,25.8,7.0,20.0,82.06,28.5,4.3,83.7,41215,0.93,165.7,0.82,0.92,ai_enhanced
2024-06-20 03:30:00,3,3,True,0.92,37.6,5.7,10.2,171.21,31.9,5.3,86.0,88373,0.86,150.5,0.86,0.87,ai_enhanced
2024-06-16 20:27:00,20,6,True,1.54,20.0,30.1,6.6,226.65,32.2,5.4,90.0,122419,0.91,143.3,0.86,0.87,ai_enhanced
2024-06-04 21:26:00,21,1,False,0.0,34.1,5.6,20.0,49.05,28.5,4.0,80.1,23565,0.89,179.6,0.8,0.92,ai_enhanced
2024-06-29 14:30:00,14,5,True,4.15,32.2,30.6,6.9,227.93,33.7,5.9,90.5,123807,0.92,119.9,0.9,0.87,ai_enhanced
