timestamp,pickup_district,dropoff_district,trip_duration_minutes,distance_km,fare_yen,wait_time_minutes,demand_multiplier,weather_influence,hour,day_of_week,is_rush_hour,is_weekend
2024-06-19 06:00:00,Tokyo Station,Ebisu,17.8,7.64,1887,0.4,2.08,2.08,6,2,False,False
2024-06-11 13:00:00,Ikebukuro,Ebisu,9.0,9.17,1309,6.6,1.3,1.3,13,1,False,False
2024-06-04 03:00:00,Marunouchi,Shinjuku,14.1,13.41,1713,0.5,1.69,1.3,3,1,False,False
2024-06-08 16:00:00,Shibuya,Ginza,14.4,9.39,1029,4.5,1.8,1.0,16,5,False,True
2024-06-29 10:00:00,Harajuku,Shibuya,18.4,15.45,2205,6.2,2.7,1.5,10,5,False,True
2024-06-09 08:00:00,Ginza,Ueno,138.7,8.03,4053,10.8,18.02,4.0,8,6,True,True
2024-06-24 07:00:00,Ueno,Tokyo Station,84.8,1.45,1550,20.5,7.15,2.86,7,0,True,False
2024-06-12 02:00:00,Ginza,Shibuya,14.7,14.45,3066,12.5,2.86,2.2,2,2,False,False
2024-06-26 03:00:00,Ueno,Odaiba,28.4,10.7,2509,1.3,2.86,2.2,3,2,False,False
2024-06-05 19:00:00,Ginza,Roppongi,14.8,6.08,792,2.7,2.5,1.0,19,2,True,False
2024-06-13 19:00:00,Akasaka,Shibuya,93.1,12.67,4188,5.6,7.7,3.08,19,3,True,False
2024-06-25 01:00:00,Ebisu,Roppongi,14.3,16.03,1507,0.0,1.3,1.0,1,1,False,False
2024-06-21 16:00:00,Akasaka,Meguro,14.1,14.79,1984,0.8,1.4,1.4,16,4,False,False
2024-06-04 15:00:00,Marunouchi,Harajuku,21.8,5.4,2148,0.1,2.86,2.86,15,1,False,False
2024-06-06 02:00:00,Ikebukuro,Harajuku,6.2,6.25,793,3.0,1.3,1.0,2,3,False,False
2024-06-16 12:00:00,Odaiba,Shinjuku,34.5,5.44,1000,2.7,2.34,1.3,12,6,False,True
2024-06-10 11:00:00,Asakusa,Ikebukuro,20.2,11.57,1790,1.5,1.5,1.5,11,0,False,False
2024-07-01 00:00:00,Asakusa,Meguro,5.0,9.88,1053,3.1,1.3,1.0,0,0,False,False
2024-06-28 14:00:00,Meguro,Akihabara,24.0,6.79,1554,3.1,1.82,1.82,14,4,False,False
2024-06-17 23:00:00,Ebisu,Harajuku,16.9,3.68,993,3.3,2.08,1.6,23,0,False,False
2024-06-10 10:00:00,Shinjuku,Tokyo Station,11.8,7.01,855,2.7,1.0,1.0,10,0,False,False
2024-06-21 05:00:00,Meguro,Ebisu,7.2,15.96,1494,2.4,1.3,1.0,5,4,False,False
2024-06-16 22:00:00,Ebisu,Tokyo Station,6.1,4.54,670,1.1,2.34,1.0,22,6,False,True
2024-06-23 08:00:00,Tokyo Station,Shinjuku,113.1,9.88,2839,11.5,10.8,2.4,8,6,True,True
2024-06-26 02:00:00,Tokyo Station,Tokyo Station,18.2,8.87,996,6.3,1.3,1.0,2,2,False,False
2024-06-14 04:00:00,Ikebukuro,Shinjuku,25.8,3.83,1336,7.7,2.7,2.08,4,4,False,False
2024-06-25 05:00:00,Meguro,Shinjuku,16.8,5.46,1199,6.0,2.08,1.6,5,1,False,False
2024-06-14 06:00:00,Shinjuku,Shinjuku,8.4,7.26,869,1.4,1.0,1.0,6,4,False,False
2024-06-16 04:00:00,Akihabara,Ikebukuro,15.7,5.78,771,1.5,2.34,1.0,4,6,False,True
2024-06-04 02:00:00,Akasaka,Shinjuku,7.2,6.87,839,3.9,1.3,1.0,2,1,False,False
2024-06-11 19:00:00,Akasaka,Ebisu,25.8,2.6,554,12.5,2.5,1.0,19,1,True,False
2024-06-01 02:00:00,Ginza,Roppongi,10.1,8.69,974,5.4,2.34,1.0,2,5,False,True
2024-06-22 02:00:00,Ikebukuro,Akihabara,23.8,5.11,732,1.0,2.34,1.0,2,5,False,True
2024-06-30 19:00:00,Tokyo Station,Marunouchi,190.8,13.39,3364,2.2,9.9,2.2,19,6,True,True
2024-06-25 08:00:00,Harajuku,Ueno,22.4,2.85,568,1.0,2.5,1.0,8,1,True,False
2024-06-02 11:00:00,Ueno,Asakusa,5.0,7.37,2542,6.4,5.24,2.91,11,6,False,True
2024-06-27 23:00:00,Marunouchi,Ebisu,28.8,8.51,2163,4.9,2.86,2.2,23,3,False,False
2024-06-14 12:00:00,Akihabara,Akasaka,20.1,2.45,1287,1.8,2.4,2.4,12,4,False,False
2024-06-22 22:00:00,Odaiba,Tokyo Station,17.6,15.91,2404,5.0,3.74,1.6,22,5,False,True
2024-06-05 21:00:00,Marunouchi,Asakusa,9.2,5.82,766,0.6,1.0,1.0,21,2,False,False
2024-06-13 01:00:00,Akasaka,Ueno,5.5,3.61,603,1.1,1.3,1.0,1,3,False,False
2024-06-29 13:00:00,Meguro,Ginza,5.0,10.32,1411,2.9,2.34,1.3,13,5,False,True
2024-06-08 09:00:00,Roppongi,Marunouchi,37.6,11.33,1197,3.1,4.5,1.0,9,5,True,True
2024-06-11 10:00:00,Roppongi,Tokyo Station,38.4,10.27,3702,24.2,3.3,3.3,10,1,False,False
2024-06-04 06:00:00,Shibuya,Ginza,10.5,7.2,1213,3.7,1.4,1.4,6,1,False,False
2024-06-15 10:00:00,Asakusa,Roppongi,23.1,1.58,478,5.2,1.8,1.0,10,5,False,True
2024-06-11 10:00:00,Ikebukuro,Ikebukuro,49.1,4.63,2403,0.2,3.3,3.3,10,1,False,False
2024-06-18 10:00:00,Harajuku,Odaiba,37.8,5.56,1719,2.7,2.2,2.2,10,1,False,False
2024-06-11 15:00:00,Ueno,Odaiba,6.6,1.58,595,3.5,1.3,1.3,15,1,False,False
2024-06-07 21:00:00,Ueno,Ebisu,15.4,4.37,1070,2.6,1.6,1.6,21,4,False,False
2024-06-13 13:00:00,Tokyo Station,Meguro,12.0,9.59,1561,0.3,1.5,1.5,13,3,False,False
2024-06-28 06:00:00,Akihabara,Akasaka,42.9,3.93,1918,40.8,2.86,2.86,6,4,False,False
2024-06-23 06:00:00,Asakusa,Ebisu,21.6,2.78,844,2.8,2.7,1.5,6,6,False,True
2024-06-17 23:00:00,Ebisu,Meguro,28.8,11.17,1880,0.3,2.08,1.6,23,0,False,False
2024-06-09 05:00:00,Odaiba,Shibuya,12.3,4.82,698,3.4,2.34,1.0,5,6,False,True
2024-06-19 08:00:00,Ueno,Odaiba,19.0,2.31,525,1.3,2.5,1.0,8,2,True,False
2024-06-05 22:00:00,Akihabara,Ueno,5.1,7.73,898,0.5,1.3,1.0,22,2,False,False
2024-06-09 19:00:00,Ginza,Asakusa,113.9,11.83,2913,1.6,9.9,2.2,19,6,True,True
2024-06-03 01:00:00,Ueno,Harajuku,16.2,8.39,960,4.6,1.3,1.0,1,0,False,False
2024-06-08 12:00:00,Ueno,Meguro,6.0,8.26,1220,0.6,2.34,1.3,12,5,False,True
2024-06-15 03:00:00,Shibuya,Akihabara,26.8,4.59,908,7.8,3.04,1.3,3,5,False,True
2024-06-10 07:00:00,Shibuya,Akihabara,28.1,12.06,1238,0.4,2.5,1.0,7,0,True,False
2024-06-15 18:00:00,Shibuya,Shinjuku,60.2,10.07,3242,9.6,12.87,2.86,18,5,True,True
2024-06-12 17:00:00,Asakusa,Tokyo Station,26.3,3.17,775,0.7,3.25,1.3,17,2,True,False
2024-06-13 17:00:00,Odaiba,Harajuku,21.5,7.36,892,0.7,2.5,1.0,17,3,True,False
2024-06-12 20:00:00,Ebisu,Tokyo Station,20.0,3.84,636,1.4,2.5,1.0,20,2,True,False
2024-06-08 09:00:00,Ueno,Roppongi,38.5,6.18,827,0.2,4.5,1.0,9,5,True,True
2024-06-11 09:00:00,Ginza,Akihabara,5.0,12.26,1593,10.6,3.25,1.3,9,1,True,False
2024-06-24 23:00:00,Shibuya,Akasaka,6.5,8.92,986,0.1,1.3,1.0,23,0,False,False
2024-06-08 08:00:00,Akihabara,Akasaka,23.2,11.26,1175,2.5,4.5,1.0,8,5,True,True
2024-06-28 20:00:00,Shinjuku,Ginza,27.8,11.76,1216,0.1,2.5,1.0,20,4,True,False
2024-06-09 07:00:00,Shinjuku,Tokyo Station,40.2,13.03,2751,5.4,9.36,2.08,7,6,True,True
2024-06-10 22:00:00,Ginza,Asakusa,8.9,2.01,491,1.6,1.3,1.0,22,0,False,False
2024-06-16 16:00:00,Roppongi,Shinjuku,29.6,11.09,2434,1.1,3.74,2.08,16,6,False,True
2024-06-20 02:00:00,Ginza,Ikebukuro,8.4,9.88,1057,2.9,1.3,1.0,2,3,False,False
2024-06-16 19:00:00,Ueno,Shibuya,292.5,5.69,4113,0.4,22.18,4.93,19,6,True,True
2024-06-14 18:00:00,Marunouchi,Meguro,24.5,2.62,1330,7.0,6.0,2.4,18,4,True,False
2024-06-07 00:00:00,Shinjuku,Harajuku,8.6,11.17,1150,3.8,1.3,1.0,0,4,False,False
2024-06-30 09:00:00,Odaiba,Asakusa,56.6,5.6,807,0.1,4.5,1.0,9,6,True,True
2024-06-09 05:00:00,Tokyo Station,Ueno,5.0,10.5,1098,7.0,2.34,1.0,5,6,False,True
2024-06-26 10:00:00,Marunouchi,Meguro,7.0,9.33,1524,6.5,1.5,1.5,10,2,False,False
2024-06-25 13:00:00,Meguro,Marunouchi,5.0,3.65,605,4.6,1.0,1.0,13,1,False,False
2024-06-09 18:00:00,Akihabara,Shibuya,40.6,3.43,631,0.1,4.5,1.0,18,6,True,True
2024-06-24 17:00:00,Marunouchi,Asakusa,39.4,4.47,1467,2.7,5.2,2.08,17,0,True,False
2024-06-17 10:00:00,Akihabara,Harajuku,6.7,13.31,1302,2.9,1.0,1.0,10,0,False,False
2024-06-22 02:00:00,Akihabara,Roppongi,14.6,9.42,1032,1.8,2.34,1.0,2,5,False,True
2024-06-18 13:00:00,Meguro,Akihabara,18.3,4.37,1506,0.1,2.24,2.24,13,1,False,False
2024-06-27 12:00:00,Ueno,Meguro,10.1,8.28,2266,16.4,2.4,2.4,12,3,False,False
2024-06-05 21:00:00,Marunouchi,Akihabara,6.0,8.39,948,0.0,1.0,1.0,21,2,False,False
2024-06-28 11:00:00,Asakusa,Roppongi,43.0,6.97,2934,0.1,3.3,3.3,11,4,False,False
2024-06-28 18:00:00,Ikebukuro,Ebisu,21.7,1.29,455,0.3,2.5,1.0,18,4,True,False
2024-06-15 22:00:00,Asakusa,Tokyo Station,31.3,9.87,2256,3.2,4.87,2.08,22,5,False,True
2024-06-08 18:00:00,Ueno,Harajuku,24.3,4.34,678,1.1,4.5,1.0,18,5,True,True
2024-06-22 12:00:00,Ginza,Roppongi,32.0,9.77,2587,1.7,4.32,2.4,12,5,False,True
2024-06-29 19:00:00,Ikebukuro,Akihabara,28.0,3.98,656,0.5,4.5,1.0,19,5,True,True
2024-06-23 02:00:00,Akasaka,Ebisu,28.1,6.93,869,0.2,2.34,1.0,2,6,False,True
2024-06-15 09:00:00,Odaiba,Akihabara,74.9,15.11,3149,1.0,9.36,2.08,9,5,True,True
2024-06-02 03:00:00,Ebisu,Harajuku,16.3,4.11,651,2.6,2.34,1.0,3,6,False,True
2024-06-21 12:00:00,Akihabara,Akasaka,19.9,0.5,871,3.1,2.2,2.2,12,4,False,False
2024-06-17 05:00:00,Ebisu,Ebisu,21.4,9.83,2567,1.9,3.12,2.4,5,0,False,False
2024-06-28 21:00:00,Ginza,Ebisu,6.1,5.59,970,1.6,1.3,1.3,21,4,False,False
2024-06-12 19:00:00,Shibuya,Ebisu,19.1,1.83,490,1.4,2.5,1.0,19,2,True,False
2024-06-19 11:00:00,Harajuku,Odaiba,9.9,12.37,1610,3.0,1.3,1.3,11,2,False,False
2024-06-21 21:00:00,Ueno,Ebisu,12.0,12.59,2011,1.6,1.6,1.6,21,4,False,False
2024-06-06 21:00:00,Akasaka,Harajuku,12.4,4.97,709,6.3,1.0,1.0,21,3,False,False
2024-06-12 13:00:00,Ginza,Ebisu,8.9,4.45,667,1.7,1.0,1.0,13,2,False,False
2024-06-30 10:00:00,Ginza,Ikebukuro,7.1,8.19,934,1.7,1.8,1.0,10,6,False,True
2024-06-11 13:00:00,Akihabara,Odaiba,13.0,2.33,675,6.9,1.3,1.3,13,1,False,False
2024-06-04 01:00:00,Akasaka,Ikebukuro,5.0,5.27,721,2.4,1.3,1.0,1,1,False,False
2024-06-08 14:00:00,Asakusa,Ueno,8.8,8.93,989,8.0,1.8,1.0,14,5,False,True
2024-06-23 19:00:00,Tokyo Station,Odaiba,31.3,2.27,537,1.6,4.5,1.0,19,6,True,True
2024-06-13 08:00:00,Ginza,Tokyo Station,17.5,4.86,1060,8.3,3.75,1.5,8,3,True,False
2024-06-05 20:00:00,Akasaka,Meguro,9.2,10.85,1129,2.4,2.5,1.0,20,2,True,False
2024-06-18 12:00:00,Ginza,Shibuya,13.9,14.63,2924,2.5,2.08,2.08,12,1,False,False
2024-06-29 21:00:00,Ginza,Akihabara,15.5,4.02,644,0.2,1.8,1.0,21,5,False,True
2024-06-09 04:00:00,Odaiba,Roppongi,12.4,10.14,1081,1.3,2.34,1.0,4,6,False,True
2024-06-18 16:00:00,Shinjuku,Harajuku,7.7,22.2,1944,2.4,1.0,1.0,16,1,False,False
2024-06-10 06:00:00,Ikebukuro,Akasaka,6.3,11.68,1540,6.5,1.3,1.3,6,0,False,False
2024-06-02 03:00:00,Meguro,Tokyo Station,5.0,6.16,785,1.4,2.34,1.0,3,6,False,True
2024-06-23 01:00:00,Akihabara,Marunouchi,16.2,4.21,659,2.8,2.34,1.0,1,6,False,True
2024-06-06 11:00:00,Roppongi,Odaiba,12.8,10.27,2268,0.7,2.08,2.08,11,3,False,False
2024-06-28 17:00:00,Tokyo Station,Roppongi,18.6,4.21,662,5.6,2.5,1.0,17,4,True,False
2024-06-04 15:00:00,Odaiba,Akasaka,16.6,11.27,3338,32.8,2.86,2.86,15,1,False,False
2024-06-08 22:00:00,Asakusa,Meguro,15.0,9.86,1064,6.0,2.34,1.0,22,5,False,True
2024-06-28 03:00:00,Odaiba,Meguro,5.6,5.2,717,2.6,1.3,1.0,3,4,False,False
2024-06-28 19:00:00,Ueno,Meguro,41.9,4.47,1473,7.9,5.2,2.08,19,4,True,False
2024-06-24 06:00:00,Odaiba,Ueno,8.8,10.02,1389,5.6,1.3,1.3,6,0,False,False
2024-06-03 00:00:00,Akihabara,Ginza,5.0,4.3,651,2.2,1.3,1.0,0,0,False,False
2024-06-01 17:00:00,Ikebukuro,Ikebukuro,36.5,7.35,1363,0.2,6.75,1.5,17,5,True,True
2024-06-27 01:00:00,Shibuya,Harajuku,10.1,11.4,1169,0.7,1.3,1.0,1,3,False,False
2024-06-26 14:00:00,Harajuku,Asakusa,11.1,6.4,1053,0.8,1.3,1.3,14,2,False,False
2024-06-30 22:00:00,Ebisu,Asakusa,42.5,0.73,966,9.0,5.15,2.2,22,6,False,True
2024-06-12 13:00:00,Marunouchi,Marunouchi,7.9,9.61,1038,0.5,1.0,1.0,13,2,False,False
2024-06-02 11:00:00,Akasaka,Harajuku,31.3,9.9,3163,3.5,5.24,2.91,11,6,False,True
2024-06-15 06:00:00,Shinjuku,Asakusa,11.3,0.75,404,3.2,1.8,1.0,6,5,False,True
2024-06-06 23:00:00,Ikebukuro,Ueno,21.4,7.5,1442,12.7,2.08,1.6,23,3,False,False
2024-06-11 20:00:00,Tokyo Station,Meguro,5.0,10.54,1101,0.9,2.5,1.0,20,1,True,False
2024-06-20 05:00:00,Harajuku,Ginza,5.0,6.64,820,0.7,1.3,1.0,5,3,False,False
2024-06-14 20:00:00,Akihabara,Akasaka,11.4,0.5,386,2.2,2.5,1.0,20,4,True,False
2024-06-14 15:00:00,Marunouchi,Ginza,7.5,4.99,1127,7.1,1.6,1.6,15,4,False,False
2024-06-10 22:00:00,Shinjuku,Meguro,16.8,8.7,983,5.4,1.3,1.0,22,0,False,False
2024-06-12 10:00:00,Tokyo Station,Akihabara,17.4,6.5,1848,1.2,2.24,2.24,10,2,False,False
2024-06-14 03:00:00,Asakusa,Marunouchi,8.4,10.14,1077,2.6,1.3,1.0,3,4,False,False
2024-06-16 03:00:00,Meguro,Ebisu,12.6,3.54,606,1.8,2.34,1.0,3,6,False,True
2024-06-22 09:00:00,Ebisu,Akasaka,96.0,7.45,2055,6.7,9.36,2.08,9,5,True,True
2024-06-13 10:00:00,Akasaka,Ginza,7.4,5.05,921,5.8,1.3,1.3,10,3,False,False
2024-06-15 13:00:00,Ebisu,Shibuya,14.6,9.43,1033,0.9,1.8,1.0,13,5,False,True
2024-06-25 16:00:00,Akihabara,Akasaka,22.8,0.5,895,7.9,2.24,2.24,16,1,False,False
2024-06-20 17:00:00,Marunouchi,Akasaka,96.5,8.77,3099,8.7,7.15,2.86,17,3,True,False
2024-06-21 01:00:00,Ikebukuro,Ebisu,13.5,2.72,548,3.5,1.3,1.0,1,4,False,False
2024-06-04 14:00:00,Akihabara,Ginza,16.9,9.67,1579,3.6,1.5,1.5,14,1,False,False
2024-06-30 17:00:00,Ebisu,Ueno,74.0,8.68,1575,6.1,6.75,1.5,17,6,True,True
2024-06-06 03:00:00,Asakusa,Ueno,33.9,7.01,1939,1.1,2.86,2.2,3,3,False,False
2024-06-06 11:00:00,Ueno,Meguro,8.9,13.26,2708,6.3,2.08,2.08,11,3,False,False
2024-06-01 09:00:00,Roppongi,Akasaka,47.3,7.87,1247,3.6,5.85,1.3,9,5,True,True
2024-06-27 09:00:00,Shibuya,Odaiba,9.4,9.68,1358,1.7,3.25,1.3,9,3,True,False
2024-06-30 05:00:00,Ginza,Meguro,17.3,6.57,830,2.4,2.34,1.0,5,6,False,True
2024-06-16 13:00:00,Shinjuku,Marunouchi,24.2,14.76,2141,8.9,2.7,1.5,13,6,False,True
2024-06-01 12:00:00,Harajuku,Ikebukuro,24.0,2.15,520,3.5,1.8,1.0,12,5,False,True
2024-06-14 13:00:00,Marunouchi,Ikebukuro,5.0,7.96,1190,0.0,1.3,1.3,13,4,False,False
2024-06-25 17:00:00,Odaiba,Marunouchi,13.8,6.24,1042,0.6,3.25,1.3,17,1,True,False
2024-06-09 21:00:00,Meguro,Shinjuku,13.8,2.69,546,2.9,1.8,1.0,21,6,False,True
2024-06-05 04:00:00,Ikebukuro,Ebisu,13.9,13.21,1303,2.4,1.3,1.0,4,2,False,False
2024-06-08 02:00:00,Shinjuku,Tokyo Station,21.0,11.15,1164,2.5,2.34,1.0,2,5,False,True
2024-06-16 23:00:00,Meguro,Asakusa,22.7,3.27,598,2.8,2.34,1.0,23,6,False,True
2024-06-27 22:00:00,Shibuya,Harajuku,14.1,7.78,1187,0.1,1.69,1.3,22,3,False,False
2024-06-14 17:00:00,Harajuku,Roppongi,20.4,12.12,1849,9.4,3.75,1.5,17,4,True,False
2024-06-08 04:00:00,Harajuku,Harajuku,15.2,11.47,1180,3.2,2.34,1.0,4,5,False,True
2024-06-19 09:00:00,Ginza,Ikebukuro,21.0,13.67,1345,12.9,2.5,1.0,9,2,True,False
2024-06-17 21:00:00,Shibuya,Harajuku,8.7,11.94,1206,0.5,1.0,1.0,21,0,False,False
2024-06-22 10:00:00,Asakusa,Ueno,96.8,14.69,4983,4.2,5.94,3.3,10,5,False,True
2024-06-21 06:00:00,Ueno,Shinjuku,7.8,8.31,1416,4.5,1.5,1.5,6,4,False,False
2024-06-22 23:00:00,Ebisu,Asakusa,17.2,12.75,1275,2.6,2.34,1.0,23,5,False,True
2024-06-15 05:00:00,Ebisu,Odaiba,32.6,5.06,739,0.9,2.34,1.0,5,5,False,True
2024-06-07 11:00:00,Shibuya,Ebisu,19.1,11.93,2557,4.5,2.1,2.1,11,4,False,False
2024-06-16 14:00:00,Harajuku,Ikebukuro,20.2,3.83,636,1.2,1.8,1.0,14,6,False,True
2024-06-27 04:00:00,Ueno,Ginza,99.7,2.63,2271,0.1,4.58,3.52,4,3,False,False
2024-06-10 08:00:00,Odaiba,Akihabara,21.4,13.64,1344,0.3,2.5,1.0,8,0,True,False
2024-06-26 10:00:00,Shinjuku,Shinjuku,10.9,7.68,1353,3.1,1.5,1.5,10,2,False,False
2024-06-03 20:00:00,Asakusa,Ueno,15.0,5.96,783,0.6,2.5,1.0,20,0,True,False
2024-06-01 23:00:00,Akasaka,Akihabara,42.4,4.52,1481,6.8,4.87,2.08,23,5,False,True
2024-06-24 22:00:00,Tokyo Station,Asakusa,8.4,1.13,427,0.1,1.3,1.0,22,0,False,False
2024-06-27 16:00:00,Shibuya,Tokyo Station,5.0,12.57,1871,11.2,1.5,1.5,16,3,False,False
2024-06-29 02:00:00,Harajuku,Shibuya,25.5,6.82,1286,17.0,3.51,1.5,2,5,False,True
2024-06-04 10:00:00,Ikebukuro,Ueno,35.1,9.43,3552,5.5,3.36,3.36,10,1,False,False
2024-06-05 04:00:00,Ueno,Odaiba,13.0,2.57,537,6.3,1.3,1.0,4,2,False,False
2024-06-14 18:00:00,Ueno,Ginza,39.6,13.2,3201,1.5,6.0,2.4,18,4,True,False
2024-06-25 01:00:00,Tokyo Station,Odaiba,5.0,8.14,928,3.3,1.3,1.0,1,1,False,False
2024-06-10 23:00:00,Ueno,Ueno,44.8,9.1,2989,28.3,3.72,2.86,23,0,False,False
2024-06-27 18:00:00,Meguro,Ueno,17.2,12.61,1897,4.0,3.75,1.5,18,3,True,False
2024-06-24 10:00:00,Tokyo Station,Tokyo Station,16.5,15.64,2223,6.3,1.5,1.5,10,0,False,False
2024-06-16 20:00:00,Roppongi,Ebisu,44.0,9.04,1040,0.5,4.5,1.0,20,6,True,True
2024-06-14 16:00:00,Roppongi,Tokyo Station,8.5,13.82,2012,2.1,1.5,1.5,16,4,False,False
2024-06-06 12:00:00,Ginza,Harajuku,17.6,10.43,2438,5.6,2.2,2.2,12,3,False,False
2024-06-27 01:00:00,Ueno,Odaiba,8.4,8.65,969,1.4,1.3,1.0,1,3,False,False
2024-06-13 21:00:00,Roppongi,Akasaka,5.0,6.15,785,2.9,1.0,1.0,21,3,False,False
2024-06-27 05:00:00,Roppongi,Akihabara,24.4,9.24,2267,5.5,2.86,2.2,5,3,False,False
2024-06-02 14:00:00,Meguro,Ikebukuro,24.2,13.8,2037,4.2,2.7,1.5,14,6,False,True
2024-06-06 14:00:00,Roppongi,Asakusa,8.8,4.38,860,1.1,1.3,1.3,14,3,False,False
2024-06-07 04:00:00,Harajuku,Tokyo Station,20.7,5.07,1161,1.8,2.08,1.6,4,4,False,False
2024-06-18 20:00:00,Ginza,Ginza,19.9,6.92,858,2.9,2.5,1.0,20,1,True,False
2024-06-13 23:00:00,Akasaka,Roppongi,17.3,5.47,1802,0.9,3.12,2.4,23,3,False,False
2024-06-27 20:00:00,Ginza,Shibuya,69.3,16.72,2597,1.5,4.0,1.6,20,3,True,False
2024-06-08 04:00:00,Marunouchi,Akihabara,20.9,8.81,995,6.4,2.34,1.0,4,5,False,True
2024-06-18 05:00:00,Tokyo Station,Ginza,12.0,8.24,944,3.1,1.3,1.0,5,1,False,False
2024-06-21 01:00:00,Roppongi,Meguro,11.4,13.83,1345,3.0,1.3,1.0,1,4,False,False
2024-06-19 06:00:00,Shibuya,Ikebukuro,26.2,12.05,2568,2.1,2.08,2.08,6,2,False,False
2024-06-04 22:00:00,Tokyo Station,Meguro,13.1,6.02,785,3.6,1.3,1.0,22,1,False,False
2024-06-28 22:00:00,Akasaka,Ebisu,6.1,6.72,827,3.7,1.3,1.0,22,4,False,False
2024-06-09 08:00:00,Tokyo Station,Shibuya,268.6,9.52,5040,0.9,18.02,4.0,8,6,True,True
2024-06-21 16:00:00,Ueno,Harajuku,14.8,9.94,1497,4.0,1.4,1.4,16,4,False,False
2024-06-30 22:00:00,Harajuku,Ueno,43.3,9.22,2314,0.5,5.15,2.2,22,6,False,True
2024-06-11 14:00:00,Roppongi,Odaiba,12.6,6.05,1259,1.8,1.6,1.6,14,1,False,False
2024-06-12 23:00:00,Akihabara,Ikebukuro,16.5,15.97,3312,17.8,2.86,2.2,23,2,False,False
2024-06-03 17:00:00,Akihabara,Shibuya,25.2,11.11,1166,2.6,2.5,1.0,17,0,True,False
2024-06-03 12:00:00,Shinjuku,Marunouchi,11.2,10.6,1446,0.6,1.3,1.3,12,0,False,False
2024-06-17 21:00:00,Shibuya,Akasaka,6.6,13.41,1309,2.4,1.0,1.0,21,0,False,False
2024-06-04 15:00:00,Akihabara,Ueno,22.8,7.78,2642,11.7,2.86,2.86,15,1,False,False
2024-06-16 21:00:00,Meguro,Roppongi,13.5,12.3,1238,3.5,1.8,1.0,21,6,False,True
2024-06-03 16:00:00,Marunouchi,Roppongi,9.6,15.9,1492,4.2,1.0,1.0,16,0,False,False
2024-06-13 13:00:00,Asakusa,Akihabara,11.7,0.5,579,2.7,1.5,1.5,13,3,False,False
2024-06-29 06:00:00,Ikebukuro,Akihabara,21.0,11.72,2531,2.5,3.78,2.1,6,5,False,True
2024-06-05 13:00:00,Odaiba,Marunouchi,11.9,3.91,1517,24.5,2.4,2.4,13,2,False,False
2024-06-02 10:00:00,Harajuku,Marunouchi,16.3,0.5,587,0.9,2.7,1.5,10,6,False,True
2024-06-03 18:00:00,Ikebukuro,Harajuku,46.1,3.46,833,1.3,3.25,1.3,18,0,True,False
2024-06-09 01:00:00,Ginza,Odaiba,14.6,6.23,1043,11.7,3.04,1.3,1,6,False,True
2024-06-14 06:00:00,Odaiba,Shibuya,6.4,12.62,1253,0.8,1.0,1.0,6,4,False,False
2024-06-05 18:00:00,Odaiba,Akihabara,29.2,5.88,1032,3.3,3.25,1.3,18,2,True,False
2024-06-08 01:00:00,Tokyo Station,Tokyo Station,18.4,5.6,761,1.1,2.34,1.0,1,5,False,True
2024-06-29 21:00:00,Ueno,Roppongi,19.4,7.38,890,0.9,1.8,1.0,21,5,False,True
2024-06-08 15:00:00,Shinjuku,Meguro,24.4,8.82,1300,0.1,2.34,1.3,15,5,False,True
2024-06-13 03:00:00,Tokyo Station,Roppongi,25.1,7.07,1925,4.7,2.86,2.2,3,3,False,False
2024-06-29 12:00:00,Akihabara,Akasaka,14.5,10.47,1440,1.1,2.34,1.3,12,5,False,True
2024-06-18 01:00:00,Akasaka,Shibuya,10.3,4.94,704,1.6,1.3,1.0,1,1,False,False
2024-06-03 06:00:00,Ginza,Harajuku,12.3,13.01,1674,7.4,1.3,1.3,6,0,False,False
2024-06-22 15:00:00,Akasaka,Akihabara,22.2,0.5,837,2.0,3.78,2.1,15,5,False,True
2024-06-26 10:00:00,Ueno,Asakusa,11.4,11.71,1790,3.0,1.5,1.5,10,2,False,False
2024-06-11 03:00:00,Roppongi,Akasaka,17.0,15.26,1455,2.0,1.3,1.0,3,1,False,False
2024-06-18 11:00:00,Meguro,Akihabara,6.9,10.89,1466,2.9,1.3,1.3,11,1,False,False
2024-06-03 05:00:00,Odaiba,Meguro,13.4,11.79,1201,5.7,1.3,1.0,5,0,False,False
2024-06-17 20:00:00,Ueno,Akasaka,58.2,2.55,944,2.8,4.0,1.6,20,0,True,False
2024-06-18 05:00:00,Ginza,Meguro,14.3,5.13,723,2.5,1.3,1.0,5,1,False,False
2024-06-09 11:00:00,Roppongi,Akasaka,5.7,5.65,1199,0.9,2.88,1.6,11,6,False,True
2024-06-30 01:00:00,Marunouchi,Ueno,9.5,5.11,715,0.3,2.34,1.0,1,6,False,True
2024-06-21 14:00:00,Akihabara,Harajuku,21.5,1.29,1300,22.5,2.86,2.86,14,4,False,False
2024-06-20 10:00:00,Odaiba,Shinjuku,12.5,8.02,1392,4.3,1.5,1.5,10,3,False,False
2024-06-08 23:00:00,Ebisu,Roppongi,13.6,8.89,2064,1.1,4.87,2.08,23,5,False,True
2024-06-22 08:00:00,Tokyo Station,Roppongi,144.1,5.88,3076,5.1,14.85,3.3,8,5,True,True
